transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX000345,2025-02-01T22:55:00,sale,P0036,1,cashier,success,order=ORD000961
TX000346,2025-02-01T22:55:00,sale,P0072,2,cashier,success,order=ORD000961
TX000347,2025-02-01T22:55:00,sale,P0014,3,cashier,success,order=ORD000961
TX000348,2025-02-02T00:26:00,sale,P0036,5,cashier,success,order=ORD000812
TX000349,2025-02-02T00:26:00,sale,P0015,2,cashier,success,order=ORD000812
TX000350,2025-02-02T00:26:00,sale,P0076,1,cashier,success,order=ORD000812
TX000351,2025-02-02T00:26:00,sale,P0089,2,cashier,success,order=ORD000812
TX000352,2025-02-02T03:08:00,sale,P0049,2,cashier,success,order=ORD000078
TX000353,2025-02-02T03:08:00,sale,P0090,5,cashier,success,order=ORD000078
TX000354,2025-02-02T17:17:00,sale,P0038,5,cashier,success,order=ORD000328
TX000355,2025-02-02T18:30:00,sale,P0016,2,cashier,success,order=ORD000913
TX000356,2025-02-02T18:30:00,sale,P0005,2,cashier,success,order=ORD000913
TX000357,2025-02-02T22:13:00,sale,P0012,3,cashier,success,order=ORD001099
TX000358,2025-02-02T22:13:00,sale,P0016,4,cashier,success,order=ORD001099
TX000359,2025-02-02T22:13:00,sale,P0026,3,cashier,success,order=ORD001099
TX000360,2025-02-02T22:13:00,sale,P0003,4,cashier,success,order=ORD001099
TX000361,2025-02-02T23:53:00,sale,P0086,3,cashier,success,order=ORD000881
TX000362,2025-02-02T23:53:00,sale,P0084,2,cashier,success,order=ORD000881
TX000363,2025-02-02T23:53:00,sale,P0055,5,cashier,success,order=ORD000881
TX000364,2025-02-02T23:53:00,sale,P0021,3,cashier,success,order=ORD000881
TX000365,2025-02-03T01:56:00,sale,P0083,26,cashier,success,order=ORD000905
TX000366,2025-02-03T17:00:00,import,P0087,23,warehouse,success,restock
TX000367,2025-02-03T17:01:00,sale,P0078,3,cashier,success,order=ORD000785
TX000368,2025-02-03T17:01:00,sale,P0079,2,cashier,success,order=ORD000785
TX000369,2025-02-03T19:29:00,sale,P0015,3,cashier,success,order=ORD000868
TX000370,2025-02-03T19:29:00,sale,P0010,5,cashier,success,order=ORD000868
TX000371,2025-02-03T19:29:00,sale,P0059,3,cashier,success,order=ORD000868
TX000372,2025-02-03T19:29:00,sale,P0075,3,cashier,success,order=ORD000868
TX000373,2025-02-03T19:57:00,sale,P0008,2,cashier,success,order=ORD000342
TX000374,2025-02-03T19:57:00,sale,P0035,2,cashier,success,order=ORD000342
TX000375,2025-02-03T19:57:00,sale,P0016,1,cashier,success,order=ORD000342
TX000376,2025-02-03T19:57:00,sale,P0087,5,cashier,success,order=ORD000342
TX000377,2025-02-03T20:44:00,sale,P0087,5,cashier,success,order=ORD000137
TX000378,2025-02-03T20:44:00,sale,P0022,3,cashier,success,order=ORD000137
TX000379,2025-02-03T21:21:00,sale,P0043,11,cashier,success,order=ORD000563
TX000380,2025-02-03T21:21:00,sale,P0042,7,cashier,success,order=ORD000563
TX000381,2025-02-03T21:21:00,sale,P0025,5,cashier,success,order=ORD000563
TX000382,2025-02-03T21:21:00,sale,P0005,2,cashier,success,order=ORD000563
TX000383,2025-02-03T21:21:00,sale,P0015,6,cashier,success,order=ORD000563
TX000384,2025-02-03T21:21:00,sale,P0016,4,cashier,success,order=ORD000563
TX000385,2025-02-03T23:45:00,sale,P0035,6,cashier,success,order=ORD000853
TX000386,2025-02-03T23:45:00,sale,P0031,6,cashier,success,order=ORD000853
TX000387,2025-02-03T23:45:00,sale,P0006,6,cashier,success,order=ORD000853
TX000388,2025-02-03T23:45:00,sale,P0044,4,cashier,success,order=ORD000853
TX000389,2025-02-04T16:19:00,sale,P0018,10,cashier,success,order=ORD000664
TX000390,2025-02-04T16:19:00,sale,P0019,2,cashier,success,order=ORD000664
TX000391,2025-02-04T16:19:00,sale,P0041,8,cashier,success,order=ORD000664
TX000392,2025-02-04T16:19:00,sale,P0042,6,cashier,success,order=ORD000664
TX000393,2025-02-04T16:19:00,sale,P0055,8,cashier,success,order=ORD000664
TX000394,2025-02-05T03:46:00,sale,P0019,21,cashier,success,order=ORD000468
TX000395,2025-02-05T03:46:00,sale,P0045,19,cashier,success,order=ORD000468
TX000396,2025-02-05T03:46:00,sale,P0089,11,cashier,success,order=ORD000468
TX000397,2025-02-05T04:44:00,sale,P0028,2,cashier,success,order=ORD000722
TX000398,2025-02-05T04:44:00,sale,P0078,3,cashier,success,order=ORD000722
TX000399,2025-02-05T04:44:00,sale,P0039,3,cashier,success,order=ORD000722
TX000400,2025-02-05T21:12:00,sale,P0061,4,cashier,success,order=ORD000447
TX000401,2025-02-05T21:12:00,sale,P0089,1,cashier,success,order=ORD000447
TX000402,2025-02-05T21:12:00,sale,P0029,1,cashier,success,order=ORD000447
TX000403,2025-02-06T03:12:00,sale,P0058,1,cashier,success,order=ORD001185
TX000404,2025-02-06T17:00:00,import,P0010,69,warehouse,success,restock
TX000405,2025-02-06T19:46:00,sale,P0052,1,cashier,success,order=ORD000333
TX000406,2025-02-06T19:46:00,sale,P0059,4,cashier,success,order=ORD000333
TX000407,2025-02-06T19:46:00,sale,P0068,2,cashier,success,order=ORD000333
TX000408,2025-02-07T00:46:00,sale,P0062,2,cashier,success,order=ORD000506
TX000409,2025-02-07T00:46:00,sale,P0049,4,cashier,success,order=ORD000506
TX000410,2025-02-07T00:46:00,sale,P0078,3,cashier,success,order=ORD000506
TX000411,2025-02-07T00:46:00,sale,P0079,2,cashier,success,order=ORD000506
TX000412,2025-02-07T01:46:00,sale,P0039,3,cashier,success,order=ORD000320
TX000413,2025-02-07T01:46:00,sale,P0083,3,cashier,success,order=ORD000320
TX000414,2025-02-07T16:41:00,sale,P0042,2,cashier,success,order=ORD000779
TX000415,2025-02-07T16:41:00,sale,P0050,5,cashier,success,order=ORD000779
TX000416,2025-02-07T16:41:00,sale,P0035,4,cashier,success,order=ORD000779
TX000417,2025-02-07T20:49:00,sale,P0035,13,cashier,success,order=ORD000318
TX000418,2025-02-07T23:22:00,sale,P0027,5,cashier,success,order=ORD000023
TX000419,2025-02-07T23:22:00,sale,P0088,3,cashier,success,order=ORD000023
TX000420,2025-02-07T23:22:00,sale,P0040,4,cashier,success,order=ORD000023
TX000421,2025-02-07T23:22:00,sale,P0028,5,cashier,success,order=ORD000023
TX000422,2025-02-07T23:22:00,sale,P0090,1,cashier,success,order=ORD000023
TX000423,2025-02-07T23:48:00,sale,P0056,5,cashier,success,order=ORD000614
TX000424,2025-02-07T23:48:00,sale,P0004,2,cashier,success,order=ORD000614
TX000425,2025-02-07T23:57:00,sale,P0069,5,cashier,success,order=ORD000705
TX000426,2025-02-07T23:57:00,sale,P0030,1,cashier,success,order=ORD000705
TX000427,2025-02-07T23:57:00,sale,P0061,3,cashier,success,order=ORD000705
TX000428,2025-02-08T01:10:00,sale,P0069,4,cashier,success,order=ORD000839
TX000429,2025-02-08T04:43:00,sale,P0025,7,cashier,success,order=ORD000725
TX000430,2025-02-08T04:43:00,sale,P0040,23,cashier,success,order=ORD000725
TX000431,2025-02-08T16:04:00,sale,P0058,3,cashier,success,order=ORD000148
TX000432,2025-02-08T23:19:00,sale,P0036,3,cashier,success,order=ORD000892
TX000433,2025-02-08T23:19:00,sale,P0003,7,cashier,success,order=ORD000892
TX000434,2025-02-08T23:19:00,sale,P0017,5,cashier,success,order=ORD000892
TX000435,2025-02-09T02:59:00,sale,P0048,5,cashier,success,order=ORD000105
TX000436,2025-02-09T02:59:00,sale,P0058,4,cashier,success,order=ORD000105
TX000437,2025-02-09T16:08:00,sale,P0026,9,cashier,success,order=ORD000623
TX000438,2025-02-09T16:08:00,sale,P0028,20,cashier,success,order=ORD000623
TX000439,2025-02-09T17:16:00,sale,P0018,2,cashier,success,order=ORD000624
TX000440,2025-02-09T17:16:00,sale,P0076,3,cashier,success,order=ORD000624
TX000441,2025-02-09T17:16:00,sale,P0078,5,cashier,success,order=ORD000624
TX000442,2025-02-09T17:16:00,sale,P0079,1,cashier,success,order=ORD000624
TX000443,2025-02-09T17:16:00,sale,P0028,4,cashier,success,order=ORD000624
TX000444,2025-02-10T00:41:00,sale,P0015,3,cashier,success,order=ORD000217
TX000445,2025-02-10T00:41:00,sale,P0016,4,cashier,success,order=ORD000217
TX000446,2025-02-10T00:41:00,sale,P0053,5,cashier,success,order=ORD000217
TX000447,2025-02-10T02:55:00,sale,P0008,4,cashier,success,order=ORD000047
TX000448,2025-02-10T02:55:00,sale,P0053,1,cashier,success,order=ORD000047
TX000449,2025-02-10T02:55:00,sale,P0035,3,cashier,success,order=ORD000047
TX000450,2025-02-10T02:55:00,sale,P0052,2,cashier,success,order=ORD000047
TX000451,2025-02-10T02:55:00,sale,P0067,4,cashier,success,order=ORD000047
TX000452,2025-02-10T02:55:00,sale,P0064,5,cashier,success,order=ORD000047
TX000453,2025-02-10T04:11:00,sale,P0008,5,cashier,success,order=ORD001144
TX000454,2025-02-10T19:58:00,sale,P0088,2,cashier,success,order=ORD000625
TX000455,2025-02-10T19:58:00,sale,P0084,2,cashier,success,order=ORD000625
TX000456,2025-02-10T21:37:00,sale,P0022,6,cashier,success,order=ORD001007
TX000457,2025-02-10T22:44:00,sale,P0010,5,cashier,success,order=ORD000358
TX000458,2025-02-10T22:44:00,sale,P0003,4,cashier,success,order=ORD000358
TX000459,2025-02-10T22:44:00,sale,P0017,3,cashier,success,order=ORD000358
TX000460,2025-02-10T22:44:00,sale,P0038,3,cashier,success,order=ORD000358
TX000461,2025-02-11T04:48:00,sale,P0012,4,cashier,success,order=ORD000297
TX000462,2025-02-11T04:48:00,sale,P0076,2,cashier,success,order=ORD000297
TX000463,2025-02-12T00:58:00,sale,P0038,5,cashier,success,order=ORD000488
TX000464,2025-02-13T17:47:00,sale,P0087,3,cashier,success,order=ORD000266
TX000465,2025-02-13T19:35:00,sale,P0065,10,cashier,success,order=ORD000133
TX000466,2025-02-13T19:35:00,sale,P0026,8,cashier,success,order=ORD000133
TX000467,2025-02-13T19:35:00,sale,P0086,2,cashier,success,order=ORD000133
TX000468,2025-02-13T20:22:00,sale,P0048,9,cashier,success,order=ORD000965
TX000469,2025-02-13T20:22:00,sale,P0040,4,cashier,success,order=ORD000965
TX000470,2025-02-14T17:00:00,sale,P0067,15,cashier,success,order=ORD000794
TX000471,2025-02-14T17:00:00,sale,P0064,8,cashier,success,order=ORD000794
TX000472,2025-02-14T17:00:00,sale,P0084,9,cashier,success,order=ORD000794
TX000473,2025-02-14T17:00:00,sale,P0007,28,cashier,success,order=ORD000794
TX000474,2025-02-14T17:00:00,import,P0002,75,warehouse,success,restock
TX000475,2025-02-14T17:19:00,sale,P0064,7,cashier,success,order=ORD000066
TX000476,2025-02-14T17:19:00,sale,P0043,9,cashier,success,order=ORD000066
TX000477,2025-02-14T17:19:00,sale,P0006,10,cashier,success,order=ORD000066
TX000478,2025-02-14T22:43:00,sale,P0033,5,cashier,success,order=ORD000962
TX000479,2025-02-14T22:43:00,sale,P0048,2,cashier,success,order=ORD000962
TX000480,2025-02-14T22:43:00,sale,P0039,5,cashier,success,order=ORD000962
TX000481,2025-02-14T22:43:00,sale,P0009,5,cashier,success,order=ORD000962
TX000482,2025-02-14T23:16:00,sale,P0008,3,cashier,success,order=ORD000830
TX000483,2025-02-14T23:16:00,sale,P0065,4,cashier,success,order=ORD000830
TX000484,2025-02-15T22:52:00,sale,P0082,3,cashier,success,order=ORD001123
TX000485,2025-02-16T16:19:00,sale,P0069,3,cashier,success,order=ORD000108
TX000486,2025-02-16T16:19:00,sale,P0051,3,cashier,success,order=ORD000108
TX000487,2025-02-16T16:19:00,sale,P0008,7,cashier,success,order=ORD000108
TX000488,2025-02-16T16:24:00,sale,P0028,1,cashier,success,order=ORD000530
TX000489,2025-02-16T16:24:00,sale,P0056,1,cashier,success,order=ORD000530
TX000490,2025-02-16T16:27:00,sale,P0022,2,cashier,success,order=ORD000795
TX000491,2025-02-16T16:27:00,sale,P0005,2,cashier,success,order=ORD000795
TX000492,2025-02-16T16:27:00,sale,P0008,5,cashier,success,order=ORD000795
TX000493,2025-02-17T01:46:00,sale,P0089,1,cashier,success,order=ORD001117
TX000494,2025-02-17T01:46:00,sale,P0040,2,cashier,success,order=ORD001117
TX000495,2025-02-17T02:41:00,sale,P0047,4,cashier,success,order=ORD000768
TX000496,2025-02-17T02:41:00,sale,P0048,5,cashier,success,order=ORD000768
TX000497,2025-02-17T03:31:00,sale,P0048,23,cashier,success,order=ORD000843
TX000498,2025-02-17T03:31:00,sale,P0055,14,cashier,success,order=ORD000843
TX000499,2025-02-17T03:31:00,sale,P0006,15,cashier,success,order=ORD000843
TX000500,2025-02-17T03:31:00,sale,P0086,18,cashier,success,order=ORD000843
TX000501,2025-02-17T03:31:00,sale,P0079,24,cashier,success,order=ORD000843
TX000502,2025-02-17T04:44:00,sale,P0020,4,cashier,success,order=ORD000501
TX000503,2025-02-17T04:44:00,sale,P0052,5,cashier,success,order=ORD000501
TX000504,2025-02-17T20:03:00,sale,P0022,1,cashier,success,order=ORD001050
TX000505,2025-02-17T20:03:00,sale,P0049,5,cashier,success,order=ORD001050
TX000506,2025-02-17T20:03:00,sale,P0086,2,cashier,success,order=ORD001050
TX000507,2025-02-17T20:03:00,sale,P0058,4,cashier,success,order=ORD001050
TX000508,2025-02-17T20:14:00,sale,P0022,5,cashier,success,order=ORD000003
TX000509,2025-02-17T20:14:00,sale,P0058,4,cashier,success,order=ORD000003
TX000510,2025-02-18T17:00:00,import,P0078,14,warehouse,success,restock
TX000511,2025-02-18T18:00:00,sale,P0047,11,cashier,success,order=ORD000765
TX000512,2025-02-18T18:00:00,sale,P0048,26,cashier,success,order=ORD000765
TX000513,2025-02-18T18:00:00,sale,P0035,23,cashier,success,order=ORD000765
TX000514,2025-02-18T18:00:00,sale,P0003,19,cashier,success,order=ORD000765
TX000515,2025-02-18T18:00:00,sale,P0049,10,cashier,success,order=ORD000765
TX000516,2025-02-18T18:00:00,sale,P0078,19,cashier,success,order=ORD000765
TX000517,2025-02-18T22:06:00,sale,P0045,20,cashier,success,order=ORD001083
TX000518,2025-02-18T22:06:00,sale,P0019,27,cashier,success,order=ORD001083
TX000519,2025-02-18T22:06:00,sale,P0033,22,cashier,success,order=ORD001083
TX000520,2025-02-19T03:37:00,sale,P0018,9,cashier,success,order=ORD000656
TX000521,2025-02-19T03:37:00,sale,P0028,6,cashier,success,order=ORD000656
TX000522,2025-02-19T03:37:00,sale,P0029,8,cashier,success,order=ORD000656
TX000523,2025-02-19T04:56:00,sale,P0078,3,cashier,success,order=ORD000183
TX000524,2025-02-19T19:02:00,sale,P0082,2,cashier,success,order=ORD000616
TX000525,2025-02-19T19:02:00,sale,P0032,4,cashier,success,order=ORD000616
TX000526,2025-02-19T19:02:00,sale,P0006,3,cashier,success,order=ORD000616
TX000527,2025-02-19T19:02:00,sale,P0048,5,cashier,success,order=ORD000616
TX000528,2025-02-19T19:35:00,sale,P0069,5,cashier,success,order=ORD000644
TX000529,2025-02-19T19:35:00,sale,P0051,14,cashier,success,order=ORD000644
TX000530,2025-02-19T19:35:00,sale,P0083,28,cashier,success,order=ORD000644
TX000531,2025-02-19T19:35:00,sale,P0088,9,cashier,success,order=ORD000644
TX000532,2025-02-19T19:35:00,sale,P0084,8,cashier,success,order=ORD000644
TX000533,2025-02-19T23:11:00,sale,P0036,25,cashier,success,order=ORD000302
TX000534,2025-02-19T23:11:00,sale,P0053,7,cashier,success,order=ORD000302
TX000535,2025-02-20T04:07:00,sale,P0018,5,cashier,success,order=ORD000359
TX000536,2025-02-20T04:07:00,sale,P0017,5,cashier,success,order=ORD000359
TX000537,2025-02-20T04:07:00,sale,P0032,1,cashier,success,order=ORD000359
TX000538,2025-02-20T04:07:00,sale,P0006,5,cashier,success,order=ORD000359
TX000539,2025-02-20T04:07:00,sale,P0078,2,cashier,success,order=ORD000359
TX000540,2025-02-20T17:00:00,import,P0004,79,warehouse,success,restock
TX000541,2025-02-21T16:40:00,sale,P0048,28,cashier,success,order=ORD000720
TX000542,2025-02-21T16:40:00,sale,P0039,29,cashier,success,order=ORD000720
TX000543,2025-02-21T16:53:00,sale,P0035,3,cashier,success,order=ORD000451
TX000544,2025-02-21T16:53:00,sale,P0073,5,cashier,success,order=ORD000451
TX000545,2025-02-21T16:53:00,sale,P0074,4,cashier,success,order=ORD000451
TX000546,2025-02-21T16:53:00,sale,P0086,2,cashier,success,order=ORD000451
TX000547,2025-02-21T18:58:00,sale,P0015,9,cashier,success,order=ORD000678
TX000548,2025-02-21T18:58:00,sale,P0016,7,cashier,success,order=ORD000678
TX000549,2025-02-21T18:58:00,sale,P0068,9,cashier,success,order=ORD000678
TX000550,2025-02-21T18:58:00,sale,P0043,6,cashier,success,order=ORD000678
TX000551,2025-02-21T20:21:00,sale,P0003,3,cashier,success,order=ORD001008
TX000552,2025-02-21T20:21:00,sale,P0017,3,cashier,success,order=ORD001008
TX000553,2025-02-21T20:21:00,sale,P0011,5,cashier,success,order=ORD001008
TX000554,2025-02-21T20:21:00,sale,P0039,5,cashier,success,order=ORD001008
TX000555,2025-02-23T01:57:00,sale,P0037,1,cashier,success,order=ORD000908
TX000556,2025-02-23T17:00:00,import,P0055,39,warehouse,success,restock
TX000557,2025-02-23T18:54:00,sale,P0076,2,cashier,success,order=ORD000704
TX000558,2025-02-23T18:54:00,sale,P0010,1,cashier,success,order=ORD000704
TX000559,2025-02-23T23:47:00,sale,P0086,4,cashier,success,order=ORD000569
TX000560,2025-02-23T23:47:00,sale,P0009,4,cashier,success,order=ORD000569
TX000561,2025-02-23T23:47:00,sale,P0039,1,cashier,success,order=ORD000569
TX000562,2025-02-24T17:00:00,import,P0027,32,warehouse,success,restock
TX000563,2025-02-24T17:31:00,sale,P0055,5,cashier,success,order=ORD000327
TX000564,2025-02-24T17:31:00,sale,P0006,3,cashier,success,order=ORD000327
TX000565,2025-02-24T17:31:00,sale,P0043,1,cashier,success,order=ORD000327
TX000566,2025-02-24T18:53:00,sale,P0035,3,cashier,success,order=ORD000361
TX000567,2025-02-24T18:53:00,sale,P0019,1,cashier,success,order=ORD000361
TX000568,2025-02-24T21:09:00,sale,P0041,1,cashier,success,order=ORD000395
TX000569,2025-02-24T21:27:00,sale,P0018,23,cashier,success,order=ORD001187
TX000570,2025-02-24T21:27:00,sale,P0019,7,cashier,success,order=ORD001187
TX000571,2025-02-24T21:27:00,sale,P0035,17,cashier,success,order=ORD001187
TX000572,2025-02-24T21:27:00,sale,P0008,24,cashier,success,order=ORD001187
TX000573,2025-02-24T22:30:00,sale,P0039,3,cashier,success,order=ORD000834
TX000574,2025-02-25T17:00:00,import,P0007,76,warehouse,success,restock
TX000575,2025-02-25T17:00:00,import,P0070,57,warehouse,success,restock
TX000576,2025-02-25T21:45:00,sale,P0008,12,cashier,success,order=ORD001004
TX000577,2025-02-25T23:42:00,sale,P0015,2,cashier,success,order=ORD000526
TX000578,2025-02-25T23:42:00,sale,P0016,3,cashier,success,order=ORD000526
TX000579,2025-02-25T23:42:00,sale,P0038,2,cashier,success,order=ORD000526
TX000580,2025-02-25T23:42:00,sale,P0032,3,cashier,success,order=ORD000526
TX000581,2025-02-26T02:03:00,sale,P0088,5,cashier,success,order=ORD000592
TX000582,2025-02-26T02:03:00,sale,P0084,4,cashier,success,order=ORD000592
TX000583,2025-02-26T02:03:00,sale,P0006,1,cashier,success,order=ORD000592
TX000584,2025-02-26T02:03:00,sale,P0043,3,cashier,success,order=ORD000592
TX000585,2025-02-26T02:03:00,sale,P0025,2,cashier,success,order=ORD000592
TX000586,2025-02-26T16:58:00,sale,P0078,2,cashier,success,order=ORD000549
TX000587,2025-02-26T16:58:00,sale,P0076,2,cashier,success,order=ORD000549
TX000588,2025-02-26T16:58:00,sale,P0089,2,cashier,success,order=ORD000549
TX000589,2025-02-26T17:50:00,sale,P0072,2,cashier,success,order=ORD000412
TX000590,2025-02-26T17:50:00,sale,P0087,5,cashier,success,order=ORD000412
TX000591,2025-02-26T17:50:00,sale,P0076,1,cashier,success,order=ORD000412
TX000592,2025-02-26T17:50:00,sale,P0089,3,cashier,success,order=ORD000412
TX000593,2025-02-26T23:00:00,adjust,P0016,4,auditor,success,stocktake_shrinkage
TX000594,2025-02-27T04:10:00,sale,P0018,2,cashier,success,order=ORD000734
TX000595,2025-02-27T04:10:00,sale,P0019,9,cashier,success,order=ORD000734
TX000596,2025-02-27T17:42:00,sale,P0049,7,cashier,success,order=ORD000532
TX000597,2025-02-27T23:01:00,sale,P0074,3,cashier,success,order=ORD000731
TX000598,2025-02-27T23:10:00,sale,P0020,5,cashier,success,order=ORD000545
TX000599,2025-02-27T23:10:00,sale,P0087,4,cashier,success,order=ORD000545
TX000600,2025-02-27T23:10:00,sale,P0026,5,cashier,success,order=ORD000545
TX000601,2025-02-27T23:10:00,sale,P0008,4,cashier,success,order=ORD000545
TX000602,2025-02-27T23:10:00,sale,P0029,3,cashier,success,order=ORD000545
TX000603,2025-02-28T22:29:00,sale,P0011,3,cashier,success,order=ORD000357
